Scheduler,Input Output data Type,Model Name,Number of Requests,QPS,Request No,Prefill Token Count,Decode Token Count,Prefill Time,Decode Time,Request Execution Time,Request End-to-End time,Scheduling Delay
sarathi,long input long output,llama2_7b,10,1.0,5,8465,2267,4.383988693356514,167.65645311865956,172.04044181201607,176.57914754003286,4.538705728016794
sarathi,long input long output,llama2_7b,10,1.0,5,8465,2267,4.48681284673512,170.93680742476135,175.42362027149647,180.16897252388296,4.74535225238651
sarathi,long input long output,llama2_7b,10,1.0,6,8091,2558,4.727057331241667,189.67053002957252,194.3975873608142,201.0268685556948,6.629281194880605
sarathi,long input long output,llama2_7b,10,1.0,6,8091,2558,4.820805689319968,193.26488564070317,198.0856913300231,205.0229716245085,6.93728029448539
sarathi,long input long output,llama2_7b,10,1.0,7,3651,3710,166.46457447484136,140.9551088893786,307.41968336422,318.6096034990624,11.189920134842396
sarathi,long input long output,llama2_7b,10,1.0,7,3651,3710,169.7090763458982,143.68277244549245,313.39184879139066,324.9825540203601,11.590705228969457
sarathi,long input long output,llama2_7b,10,1.0,8,8256,2537,174.38482990767807,163.1983074201271,337.5831373278052,350.485908347182,12.902771019376814
sarathi,long input long output,llama2_7b,10,1.0,8,8256,2537,177.72713237442076,166.49296492245048,344.22009729687124,357.56523844320327,13.345141146332026
sarathi,long input long output,llama2_7b,10,1.0,9,9587,2397,5.661741363815963,151.6811116207391,157.3428529845551,357.7104629566893,200.36760997213423
sarathi,long input long output,llama2_7b,10,1.0,9,9587,2397,5.731719958595932,154.82928855903447,160.5610085176304,364.92480841092765,204.36379989329728
sarathi,long input long output,llama2_7b,10,2.0,0,3518,2793,1.0862160678952932,202.72731076925996,203.8135268371552,203.8137118583545,0.0001850211992859
sarathi,long input long output,llama2_7b,10,2.0,1,2057,1306,0.6974954707548022,92.46324928291142,93.16074475366622,94.19517973158509,1.0344349779188633
sarathi,long input long output,llama2_7b,10,2.0,2,2302,2548,0.8233503513038158,185.1706722080708,185.99402255937457,187.52227135002613,1.5282487906515598
sarathi,long input long output,llama2_7b,10,2.0,3,7451,3879,2.9528606617823243,280.2550721988082,283.2079328605905,285.3878098074347,2.179876946844161
sarathi,long input long output,llama2_7b,10,2.0,4,5074,5992,2.27900324203074,386.3123373892158,388.59134063124657,393.0047079324722,4.413367301225662
sarathi,long input long output,llama2_7b,10,2.0,5,8465,2267,4.387102114968002,167.59527812339363,171.98238023836166,178.05320992134511,6.070829682983458
sarathi,long input long output,llama2_7b,10,2.0,6,8091,2558,4.7325381161645055,189.54582636617124,194.27836448233572,203.5566756092012,9.278311126865448
sarathi,long input long output,llama2_7b,10,2.0,7,3651,3710,166.38472254760563,140.72371251974255,307.1084350673482,320.9984022816643,13.88996721431613
sarathi,long input long output,llama2_7b,10,2.0,8,8256,2537,174.27122490946203,163.00596152897924,337.2771864384413,353.15321925561875,15.876032817177474
sarathi,long input long output,llama2_7b,10,2.0,9,9587,2397,5.642646444030106,151.4920699270442,157.13471637107432,360.3669892633334,203.23227289225903
sarathi,long input long output,llama2_7b,10,3.0,0,3518,2793,1.0844295863062143,202.5832972275093,203.66772681381556,203.6679239552468,0.000197141431272
sarathi,long input long output,llama2_7b,10,3.0,1,2057,1306,0.6933242008090019,92.40655844379216,93.09988264460117,94.1368752764538,1.0369926318526268
sarathi,long input long output,llama2_7b,10,3.0,2,2302,2548,0.8207482099533081,185.04358842410147,185.8643366340548,187.4447787264362,1.5804420923814178
sarathi,long input long output,llama2_7b,10,3.0,3,7451,3879,2.945114887319505,280.03699732292444,282.98211221024394,285.2537745907903,2.2716623805463314
sarathi,long input long output,llama2_7b,10,3.0,4,5074,5992,2.2776581533253197,549.2287026429549,551.5063607962802,556.2255600485951,4.719199252314866
sarathi,long input long output,llama2_7b,10,3.0,5,8465,2267,4.389390936121345,167.46883997600526,171.8582309121266,178.42209840007126,6.563867487944663
sarathi,long input long output,llama2_7b,10,3.0,6,8091,2558,4.731564382091165,189.41477055847645,194.1463349405676,204.2909847330302,10.144649792462587
sarathi,long input long output,llama2_7b,10,3.0,7,3651,3710,166.26137401070446,166.4873158307746,332.74868984147906,347.51963889598846,14.7709490545094
sarathi,long input long output,llama2_7b,10,3.0,8,8256,2537,174.15033963695168,248.9639591081068,423.1142987450585,439.9633665597066,16.84906781464815
sarathi,long input long output,llama2_7b,10,3.0,9,9587,2397,5.642936951480806,253.8129778420553,259.45591479353607,463.5335825756192,204.07766778208315
sarathi,long input long output,llama2_7b,10,4.0,0,3518,2793,2.471473278477788,427.5260252635926,429.9974985420704,429.99769442062825,0.0001958785578608
sarathi,long input long output,llama2_7b,10,4.0,1,2057,1306,1.3954046666622162,202.73390363622457,204.1293083028868,206.43195412587372,2.3026458229869604
sarathi,long input long output,llama2_7b,10,4.0,2,2302,2548,1.501230442896485,392.50287333503366,394.0041037779301,397.57803926896304,3.5739354910328984
sarathi,long input long output,llama2_7b,10,4.0,3,7451,3879,6.229141710326076,598.6761229559779,604.905264666304,609.8711738307029,4.965909164398909
sarathi,long input long output,llama2_7b,10,4.0,4,5074,5992,5.1452058814466,838.9592607002705,844.1044665817171,854.9125953903422,10.808128808625042
sarathi,long input long output,llama2_7b,10,4.0,5,8465,2267,7.970106516964734,356.40400481782854,364.37411133479327,379.88937991671264,15.515268581919372
sarathi,long input long output,llama2_7b,10,4.0,6,8091,2558,8.179006949067116,403.28747324459255,411.46648019365966,434.1106319781393,22.644151784479615
sarathi,long input long output,llama2_7b,10,4.0,7,3651,3710,355.09182892460376,303.347307655029,658.4391365796328,689.040600781329,30.601464201696217
sarathi,long input long output,llama2_7b,10,4.0,8,8256,2537,372.65092273708433,353.37008946109563,726.02101219818,760.1757820788771,34.15476988069713
sarathi,long input long output,llama2_7b,10,4.0,9,9587,2397,12.209954597987236,330.1915269754827,342.40148157346994,776.4879708718508,434.0864892983809
sarathi,long input long output,llama2_7b,10,5.0,0,3518,2793,2.1158052450045943,427.8163949139416,429.9322001589462,430.0519999237731,0.1197997648268938
sarathi,long input long output,llama2_7b,10,5.0,1,2057,1306,1.456517736427486,200.6895863544196,202.14610409084707,204.33688009530303,2.190776004455984
sarathi,long input long output,llama2_7b,10,5.0,2,2302,2548,1.84119123313576,393.7780696908012,395.61926092393696,399.1580027649179,3.538741840980947
sarathi,long input long output,llama2_7b,10,5.0,3,7451,3879,7.653920450247824,595.1061628516763,602.7600833019242,608.043346860446,5.283263558521867
sarathi,long input long output,llama2_7b,10,5.0,4,5074,5992,5.010225242935121,833.8124600108713,838.8226852538064,851.215254465118,12.392569211311638
sarathi,long input long output,llama2_7b,10,5.0,5,8465,2267,11.847871880978346,352.1710025584325,364.01887443941087,381.0162232350558,16.99734879564494
sarathi,long input long output,llama2_7b,10,5.0,6,8091,2558,11.173765774816276,395.2600711323321,406.4338369071484,434.68980483617634,28.25596792902797
sarathi,long input long output,llama2_7b,10,5.0,7,3651,3710,348.58694930095226,304.29869728535414,652.8856465863064,692.0141777470708,39.1285311607644
sarathi,long input long output,llama2_7b,10,5.0,8,8256,2537,364.588829273358,354.6863470925018,719.2751763658598,763.053005700931,43.77782933507115
sarathi,long input long output,llama2_7b,10,5.0,9,9587,2397,12.958325373008847,330.4089015116915,343.3672268847004,777.9360727835447,434.5688458988443
sarathi,long input long output,llama2_7b,10,6.0,0,3518,2793,2.343972816132009,398.70976718887687,401.0537400050089,401.172032289207,0.1182922841981053
sarathi,long input long output,llama2_7b,10,6.0,1,2057,1306,1.738353032618761,200.7369634062052,202.47531643882397,204.78889189567417,2.3135754568502307
sarathi,long input long output,llama2_7b,10,6.0,2,2302,2548,2.473601096309721,378.4924540985376,380.9660551948473,384.6893213428557,3.723266148008406
sarathi,long input long output,llama2_7b,10,6.0,3,7451,3879,5.002032324671745,473.54808622412384,478.5501185487956,484.6583139207214,6.108195371925831
sarathi,long input long output,llama2_7b,10,6.0,4,5074,5992,5.50978497043252,579.101834230125,584.6116192005575,595.4452476501465,10.833628449589014
sarathi,long input long output,llama2_7b,10,6.0,5,8465,2267,11.529871078208089,348.4542537620291,359.9841248402372,375.9663706133142,15.982245773077013
sarathi,long input long output,llama2_7b,10,6.0,6,8091,2558,10.643776169978082,365.1052312916145,375.74900746159256,402.7271509692073,26.97814350761473
sarathi,long input long output,llama2_7b,10,6.0,7,3651,3710,341.5970378750935,143.6872223066166,485.2842601817101,522.7027223370969,37.418462155386806
sarathi,long input long output,llama2_7b,10,6.0,8,8256,2537,347.0400879876688,166.5277173863724,513.5678053740412,555.7928704181686,42.225065044127405
sarathi,long input long output,llama2_7b,10,6.0,9,9587,2397,5.736823182553053,154.84486202709377,160.58168520964682,563.2073815017939,402.62569629214704
sarathi,long input long output,llama2_7b,10,7.0,0,3518,2793,1.08693737257272,203.0267757549882,204.1137131275609,204.1138219088316,0.0001087812706828
sarathi,long input long output,llama2_7b,10,7.0,1,2057,1306,0.6946332808583975,92.56177355535328,93.25640683621168,94.30051343049854,1.044106594286859
sarathi,long input long output,llama2_7b,10,7.0,2,2302,2548,0.8222861448302865,185.46894959174097,186.29123573657125,187.9411575915292,1.6499218549579382
sarathi,long input long output,llama2_7b,10,7.0,3,7451,3879,2.950281895697117,280.6997025338933,283.6499844295904,286.04075269494206,2.390768265351653
sarathi,long input long output,llama2_7b,10,7.0,4,5074,5992,2.2807381013408303,386.86609348934144,389.1468315906823,394.2446744805202,5.097842889837921
sarathi,long input long output,llama2_7b,10,7.0,5,8465,2267,4.384836626239121,167.88472943101078,172.2695660572499,179.43006767705083,7.160501619800925
sarathi,long input long output,llama2_7b,10,7.0,6,8091,2558,4.728390705771744,189.86005359422413,194.5884442999959,205.7496055206284,11.161161220632492
sarathi,long input long output,llama2_7b,10,7.0,7,3651,3710,166.6829066844657,140.95119496714324,307.63410165160894,323.4355960125104,15.801494360901415
sarathi,long input long output,llama2_7b,10,7.0,8,8256,2537,174.57507968973368,163.21150809247047,337.7865877822041,355.7731110546738,17.98652327246964
sarathi,long input long output,llama2_7b,10,7.0,9,9587,2397,5.649847253225744,151.70062607340515,157.3504733266309,363.0163249494508,205.6658516228199
sarathi,long input long output,llama2_7b,10,8.0,0,3518,2793,1.115441983565688,205.54839260224253,206.66383458580825,206.6639485387132,0.0001139529049396
sarathi,long input long output,llama2_7b,10,8.0,1,2057,1306,0.7076467908918858,93.77306749578564,94.48071428667754,95.55281491950154,1.0721006328240037
sarathi,long input long output,llama2_7b,10,8.0,2,2302,2548,0.8404160207137465,187.75739239249376,188.59780841320756,190.29336279816928,1.6955543849617245
sarathi,long input long output,llama2_7b,10,8.0,3,7451,3879,3.0005227010697126,284.15381775889546,287.1543404599652,289.61208101082593,2.4577405508607626
sarathi,long input long output,llama2_7b,10,8.0,4,5074,5992,2.3153944201767445,392.1597364842892,394.4751309044659,399.7131450306624,5.238014126196504
sarathi,long input long output,llama2_7b,10,8.0,5,8465,2267,4.454931573010981,169.92516115680337,174.38009272981435,181.73501535411924,7.354922624304891
sarathi,long input long output,llama2_7b,10,8.0,6,8091,2558,4.795801632106304,192.1675882600248,196.9633898921311,208.42804888542744,11.464658993296323
sarathi,long input long output,llama2_7b,10,8.0,7,3651,3710,168.6927351085469,142.79702417925,311.4897592877969,327.66309823002666,16.173338942229748
sarathi,long input long output,llama2_7b,10,8.0,8,8256,2537,176.68408877868205,165.44621383212507,342.1303026108071,360.521478430368,18.391175819560885
sarathi,long input long output,llama2_7b,10,8.0,9,9587,2397,5.720047016628087,153.79595379531384,159.51600081194192,367.8705490706489,208.35454825870693
sarathi,long input long output,llama2_7b,10,9.0,0,3518,2793,1.1088682003319263,205.5805866634473,206.68945486377925,206.68956179264933,0.0001069288700819
sarathi,long input long output,llama2_7b,10,9.0,1,2057,1306,0.7082554651424289,93.78605196159332,94.49430742673576,95.5601237975061,1.0658163707703352
sarathi,long input long output,llama2_7b,10,9.0,2,2302,2548,0.8406224679201841,187.7691520154476,188.6097744833678,190.30402702093124,1.6942525375634432
sarathi,long input long output,llama2_7b,10,9.0,3,7451,3879,3.010077938437462,284.28558730334044,287.2956652417779,289.75660926289856,2.4609440211206675
sarathi,long input long output,llama2_7b,10,9.0,4,5074,5992,2.319375785999,392.4349044505507,394.7542802365497,400.0231684306637,5.26888819411397
sarathi,long input long output,llama2_7b,10,9.0,5,8465,2267,4.455437402240932,169.91292862500995,174.3683660272509,181.77335349377245,7.404987466521561
sarathi,long input long output,llama2_7b,10,9.0,6,8091,2558,4.797037998214364,192.18358059134331,196.9806185895577,208.5266469009221,11.546028311364353
sarathi,long input long output,llama2_7b,10,9.0,7,3651,3710,168.68285501375794,143.01117694471031,311.69403195846826,327.9507319768891,16.256700018420815
sarathi,long input long output,llama2_7b,10,9.0,8,8256,2537,176.68370990175754,165.68326838314533,342.36697828490287,360.8550487058237,18.48807042092085
sarathi,long input long output,llama2_7b,10,9.0,9,9587,2397,5.725518411025405,154.05576052237302,159.78127893339845,368.2431931877509,208.46191425435245
sarathi,long input long output,llama2_7b,10,10.0,0,3518,2793,1.1103560384362936,206.10800635721532,207.21836239565164,207.2184940604493,0.0001316647976636
sarathi,long input long output,llama2_7b,10,10.0,1,2057,1306,0.7116130404174328,94.04167544096708,94.75328848138452,95.8209930229932,1.0677045416086912
sarathi,long input long output,llama2_7b,10,10.0,2,2302,2548,0.8408575197681785,188.27798106893897,189.11883858870715,190.8222335986793,1.703395009972155
sarathi,long input long output,llama2_7b,10,10.0,3,7451,3879,3.009265807457268,284.9524018280208,287.9616676354781,290.4344109883532,2.472743352875113
sarathi,long input long output,llama2_7b,10,10.0,4,5074,5992,2.3244546679779887,393.34968903195113,395.6741436999291,400.96931993588805,5.295176235958934
sarathi,long input long output,llama2_7b,10,10.0,5,8465,2267,4.46599848754704,170.38801648281515,174.8540149703622,182.30305223632604,7.449037265963852
sarathi,long input long output,llama2_7b,10,10.0,6,8091,2558,4.80530225392431,192.6872895564884,197.4925918104127,209.11789285577836,11.625301045365632
sarathi,long input long output,llama2_7b,10,10.0,7,3651,3710,169.1589376358315,143.27688948158175,312.4358271174133,328.7809655154124,16.345138397999108
sarathi,long input long output,llama2_7b,10,10.0,8,8256,2537,177.1678768042475,166.0436929166317,343.2115697208792,361.7966528329998,18.58508311212063
sarathi,long input long output,llama2_7b,10,10.0,9,9587,2397,5.727218587882817,154.39242610428482,160.11964469216764,369.18078373465687,209.06113904248923
sarathi,long input long output,mistral_7b,1,1.0,0,3518,2793,1.0977566037327051,92.70805440098049,93.80581100471318,93.80597010161728,0.0001590969040989
sarathi,long input long output,mistral_7b,2,1.0,0,3518,2793,1.09555037971586,93.91462298575787,95.01017336547376,95.01030988432468,0.0001365188509225
sarathi,long input long output,mistral_7b,2,1.0,1,2057,1306,0.6587969968095422,44.15709710866213,44.81589410547167,45.84784025326371,1.0319461477920413
sarathi,long input long output,mistral_7b,3,1.0,0,3518,2793,1.092733170837164,96.35576950851828,97.44850267935544,97.44868236687034,0.0001796875149011
sarathi,long input long output,mistral_7b,3,1.0,1,2057,1306,0.6602855594828725,45.18138429056853,45.8416698500514,46.8714351831004,1.0297653330489993
sarathi,long input long output,mistral_7b,3,1.0,2,2302,2548,0.747962792403996,87.9299751939252,88.6779379863292,90.0056202672422,1.3276822809129951
sarathi,long input long output,mistral_7b,4,1.0,0,3518,2793,1.0890910616144538,103.86054864618929,104.94963970780373,104.94983433838934,0.0001946305856108
sarathi,long input long output,mistral_7b,4,1.0,1,2057,1306,0.6590339131653309,48.79064304381609,49.44967695698142,50.475912067107856,1.0262351101264358
sarathi,long input long output,mistral_7b,4,1.0,2,2302,2548,0.749388593249023,94.90942562092096,95.65881421416998,96.9821653207764,1.323351106606424
sarathi,long input long output,mistral_7b,4,1.0,3,7451,3879,2.5789161697030067,141.00665024947375,143.58556641917676,145.36472608987242,1.7791596706956625
sarathi,long input long output,mistral_7b,5,1.0,0,3518,2793,1.096701386384666,108.34072229079902,109.43742367718367,109.43759677931666,0.000173102132976
sarathi,long input long output,mistral_7b,5,1.0,1,2057,1306,0.6612849561497569,51.208325198851526,51.86961015500128,52.9032249590382,1.0336148040369153
sarathi,long input long output,mistral_7b,5,1.0,2,2302,2548,0.7514993036165833,98.99877754226328,99.75027684587984,101.08283605147152,1.3325592055916786
sarathi,long input long output,mistral_7b,5,1.0,3,7451,3879,2.580818230286241,147.6117540486157,150.1925722789019,151.9823591550812,1.789786876179278
sarathi,long input long output,mistral_7b,5,1.0,4,5074,5992,1.827626429498196,220.17576055787504,222.00338698737323,224.99483531806615,2.991448330692947
sarathi,long input long output,mistral_7b,6,1.0,0,3518,2793,1.087338169105351,114.65251349192113,115.73985166102648,115.74007277935743,0.0002211183309555
sarathi,long input long output,mistral_7b,6,1.0,1,2057,1306,0.6586195789277554,54.33547133300453,54.99409091193229,56.01849570591003,1.0244047939777374
sarathi,long input long output,mistral_7b,6,1.0,2,2302,2548,0.7480739764869213,105.283353314735,106.03142729122192,107.35237809829414,1.3209508070722222
