Scheduler,Input Output data Type,Model Name,Number of requests,QPS,Inference Time,P95 TTFT,P95 TPOT,Request Latency,Request Throughput (req/s),Token Throughput (tokens/s),Output Token Throughput (output-tokens/s),Max GPU Memory
vllm,long input long output,qwen_7b,10,3.0,309.63,1.752341495710425,0.06210340825389333,267.0515968068851,0.032296612085392244,280.21832509769723,91.43816813616252,40699.0
vllm,long input long output,qwen_7b,10,4.0,312.72,1.7494346666848288,0.06192200130226278,269.63778985497765,0.031977487848554614,277.44947556919925,90.53466359682783,40177.0
vllm,long input long output,qwen_7b,10,5.0,305.54,1.751642961415928,0.06062504458809474,263.0594128476804,0.03272893892779996,283.96936571316354,92.66217189238725,40177.0
vllm,long input long output,qwen_7b,10,6.0,310.42,1.7531179675017483,0.061597362429336305,267.6619900417281,0.03221441917402229,279.505186521487,91.20546356549191,40177.0
vllm,long input long output,qwen_7b,10,7.0,300.04,1.7533556309528648,0.05859123338436899,258.0203797795809,0.03332888948140248,289.17477669644046,94.36075189974669,40177.0
vllm,long input long output,qwen_7b,10,8.0,307.96,1.7734573557158,0.061378804266656345,265.4847092549665,0.032471749577867255,281.73788803740746,91.93401740485778,39731.0
vllm,long input long output,qwen_7b,10,9.0,309.63,1.7738001501304097,0.06164198765808394,267.16457524790883,0.032296612085392244,280.21832509769723,91.43816813616252,39731.0
vllm,long input long output,qwen_7b,10,10.0,302.23,1.7682178532937542,0.05990614664062905,260.0575734740355,0.03308738378056447,287.07937663368955,93.67700095953413,39731.0
vllm,long input long output,yi_6b,1,1.0,125.01,0.3208162309601903,0.04429292281019504,123.98696224275044,0.007999360051195904,50.48396128309735,22.34221262299016,38469.0
vllm,long input long output,yi_6b,2,1.0,126.95,0.31797917446820056,0.045250797076335905,122.60858564376831,0.015754233950374164,76.20322961795982,32.28830248129184,38471.0
vllm,long input long output,yi_6b,3,1.0,127.96,0.30529566414188586,0.04551403819973965,125.82773754266091,0.02344482650828384,113.5042200687715,51.94592060018756,38471.0
vllm,long input long output,yi_6b,4,1.0,171.45,0.5822562502580694,0.04472978904349324,162.90873357100642,0.023330417031204434,150.79615048118987,61.39399241761447,38949.0
vllm,long input long output,yi_6b,5,1.0,274.92,0.5754236483946442,0.047265660222595506,253.42333677075797,0.01818710897715699,134.29361268732723,60.082933216935835,38949.0
vllm,long input long output,yi_6b,6,1.0,276.18,0.6952351199579425,0.04753822588069594,249.91591772937682,0.021724961981316532,172.53964805561588,68.01723513650518,39195.0
vllm,long input long output,yi_6b,7,1.0,275.32,0.7119715200271457,0.04848673842409822,244.9522024434292,0.025424960046491356,211.7572279529275,77.52070318175214,39195.0
vllm,long input long output,yi_6b,8,1.0,281.35,0.7076281195622869,0.049378966932787496,245.8288711148663,0.02843433445885907,227.55287009063443,83.21663408565843,39195.0
vllm,long input long output,yi_6b,9,1.0,286.86,0.9863729942589997,0.054744136653468334,247.56817510589022,0.03137418950010458,260.68465453531337,90.34023565502335,39761.0
vllm,long input long output,yi_6b,10,1.0,298.505,0.9820579500985331,0.05762962572713708,295.412057081901,0.03350027637728011,581.3235959196663,189.6919649587109,39761.0
vllm,long input long output,yi_6b,10,2.0,295.9,0.9770821158308536,0.05634975281426419,252.5067268385551,0.03379520108144644,293.2206826630619,95.68097330179116,39523.0
vllm,long input long output,yi_6b,10,3.0,298.62,1.658869800681714,0.05729800309504172,255.48544924474544,0.033487375259527156,290.5498627017614,94.80945683477329,40753.0
vllm,long input long output,yi_6b,10,4.0,293.7,1.6594786984147505,0.056320334616126295,251.2207829675869,0.03404834865509023,295.41709227102484,96.39768471229145,40753.0
vllm,long input long output,yi_6b,10,5.0,295.6,1.6570790831348858,0.056598575604199175,253.27324522010738,0.03382949932341001,293.51826792963465,95.77807848443842,40753.0
vllm,long input long output,yi_6b,10,6.0,294.99,1.661493048875127,0.05685269961164285,252.80474893504277,0.033899454218787074,294.1252245838842,95.97613478422997,40753.0
vllm,long input long output,yi_6b,10,7.0,298.25,1.6814410507911817,0.05742145389628704,255.82491151279527,0.03352891869237217,290.9103101424979,94.9270746018441,40573.0
vllm,long input long output,yi_6b,10,8.0,296.98,1.674566218338441,0.05768421454733691,254.4303053763112,0.03367230116506162,292.15435382854065,95.33301905852245,40623.0
vllm,long input long output,yi_6b,10,9.0,294.13,1.6671253645559774,0.055418319700111365,251.3830416036652,0.03399857205997348,294.9852106211539,96.25675721619692,40623.0
vllm,long input long output,yi_6b,10,10.0,299.14,1.6753486058325506,0.058231386544073685,256.7846827376517,0.03342916360232667,290.04479507922713,94.64464799090727,40623.0
sarathi,long input short output,llama2_7b,1,1.0,13.35,1.0724057641346008,0.04452621724489679,12.337821341585368,0.0749063670411985,205.8426966292135,19.02621722846442,39401.0
sarathi,long input short output,llama2_7b,2,1.0,19.1,2.7462670937762597,0.04780309003169078,17.82327148041222,0.10471204188481674,498.5340314136125,29.790575916230363,39505.0
sarathi,long input short output,llama2_7b,3,1.0,18.76,2.705890794936568,0.04748934530311676,17.37934698946774,0.1599147121535181,730.8102345415778,41.311300639658846,39505.0
sarathi,long input short output,llama2_7b,4,1.0,19.64,2.7581280302489173,0.05058952777151754,18.106947197578847,0.20366598778004072,929.1751527494908,43.58452138492871,39505.0
sarathi,long input short output,llama2_7b,5,1.0,20.84,3.7930309487972407,0.05500983412922342,19.30172215513885,0.2399232245681382,1302.5431861804223,49.856046065259115,39505.0
sarathi,long input short output,llama2_7b,6,1.0,20.29,3.9293157810461707,0.05485805984637495,18.94643492653267,0.29571217348447515,1778.363725973386,56.57959586002957,39505.0
sarathi,long input short output,llama2_7b,7,1.0,22.17,4.236647686245851,0.058365437981485184,20.779223496606573,0.3157419936851601,1819.6662156066755,54.75868290482634,39505.0
sarathi,long input short output,llama2_7b,8,1.0,38.03,4.141534500999842,0.057364345598045215,28.133638844697266,0.21036024191427818,1219.300552195635,42.676834078359185,39505.0
sarathi,long input short output,llama2_7b,9,1.0,38.77,4.0995124814100565,0.05818746916652575,28.260283831134434,0.2321382512251741,1277.508382770183,41.88805777663141,39505.0
sarathi,long input short output,llama2_7b,10,1.0,46.09,4.221776986750774,0.059344001190665255,39.17238539862446,0.2169668040789759,2463.5712735951397,91.29963115643307,39505.0
sarathi,long input short output,llama2_7b,10,2.0,46.78,4.154572840163018,0.059916305879969746,40.81104999465169,0.21376656690893545,1213.6169303120992,44.976485677640014,39505.0
sarathi,long input short output,llama2_7b,10,3.0,44.53,4.100017710123211,0.06003876204136758,39.897733047499784,0.22456770716370986,1274.9382438805299,47.24904558724455,39505.0
sarathi,long input short output,llama2_7b,10,4.0,46.14,4.121277853148058,0.0600909815123454,41.90923488009721,0.21673168617251842,1230.4508019072389,45.600346770697875,39505.0
sarathi,long input short output,llama2_7b,10,5.0,46.11,4.1688678552862255,0.06023259494041733,42.19796726757194,0.2168726957276079,1231.2513554543484,45.6300151810887,39505.0
sarathi,long input short output,llama2_7b,10,6.0,45.8,4.1920179193606595,0.058451845937793574,42.14409845462069,0.2183406113537118,1239.585152838428,45.938864628820966,39505.0
sarathi,long input short output,llama2_7b,10,7.0,46.61,4.205668126489035,0.060441025455410635,43.07566509878961,0.21454623471358078,1218.0433383394122,45.1405277837374,39505.0
sarathi,long input short output,llama2_7b,10,8.0,44.88,4.226941553060897,0.06054487625890686,41.646959605359,0.22281639928698752,1264.9955436720143,46.88057040998217,39505.0
sarathi,long input short output,llama2_7b,10,9.0,46.14,4.104114377917722,0.05937843840443887,42.81597454680595,0.21673168617251842,1230.4508019072389,45.600346770697875,39505.0
sarathi,long input short output,llama2_7b,10,10.0,45.46,3.991538946912624,0.05913705947213412,42.20996398827992,0.21997360316761988,1248.8561372635284,46.282446106467226,39505.0
sarathi,long input short output,mistral_7b,1,1.0,12.2,0.9093534648418428,0.0406290530125894,11.18868600972928,0.0819672131147541,225.24590163934428,20.81967213114754,39501.0
sarathi,long input short output,mistral_7b,2,1.0,19.2,2.841946903709322,0.04755208209583665,17.91366158146411,0.10416666666666667,495.9375,29.635416666666668,39605.0
sarathi,long input short output,mistral_7b,3,1.0,19.52,2.770925087388605,0.04883751026010563,18.115495478222147,0.15368852459016394,702.3565573770492,39.70286885245902,39605.0
sarathi,long input short output,mistral_7b,4,1.0,19.79,2.7456146599142808,0.04974838562083772,18.219400786468757,0.202122283981809,922.1323900960082,43.25416877210713,39605.0
sarathi,long input short output,mistral_7b,5,1.0,21.07,3.84285693350248,0.056083821075491744,19.50910745817237,0.23730422401518747,1288.3246321784527,49.31181775035596,39605.0
sarathi,long input short output,mistral_7b,6,1.0,21.49,4.055630773422308,0.05634522779896812,19.869500101835005,0.2791996277338297,1679.060027919963,53.420195439739416,39605.0
sarathi,long input short output,mistral_7b,7,1.0,21.86,3.995357088185847,0.05667585284435673,20.193100434960797,0.3202195791399817,1845.4711802378774,55.5352241537054,39605.0
sarathi,long input short output,mistral_7b,8,1.0,38.71,4.038313570362516,0.05610526596033086,28.48100509633077,0.20666494445879618,1197.8816843192974,41.927150607078275,39605.0
sarathi,long input short output,mistral_7b,9,1.0,39.44,4.029509955085814,0.058569626147272416,28.452943961182605,0.2281947261663286,1255.8062880324544,41.1764705882353,39605.0
sarathi,long input short output,mistral_7b,10,1.0,46.125,4.06921672152821,0.057677502205691636,38.47059307117015,0.21680216802168023,2461.70189701897,91.23035230352303,39605.0
sarathi,long input short output,mistral_7b,10,2.0,47.18,4.201662148057949,0.059185815904146205,40.94430166821693,0.21195421788893598,1203.3276812208562,44.59516744383213,39605.0
sarathi,long input short output,mistral_7b,10,3.0,46.56,4.057015960931312,0.059644964324453695,41.416832393780346,0.21477663230240548,1219.3513745704468,45.18900343642611,39605.0
sarathi,long input short output,mistral_7b,10,4.0,47.03,4.202995405404363,0.0590355880476801,42.42252754378132,0.21263023601956196,1207.1656389538591,44.73740165851584,39605.0
sarathi,long input short output,mistral_7b,10,5.0,46.48,4.170490978914313,0.060584879173861364,42.29550705943256,0.21514629948364888,1221.45008605852,45.26678141135973,39605.0
sarathi,long input short output,mistral_7b,10,6.0,45.66,4.18664750700118,0.058458996497282034,41.79920011053327,0.21901007446342532,1243.3858957512045,46.07971966710469,39605.0
sarathi,long input short output,mistral_7b,10,7.0,45.86,4.111374976183288,0.05773867758932726,41.96971331912791,0.21805494984736154,1237.9633667684257,45.87876144788487,39605.0
sarathi,long input short output,mistral_7b,10,8.0,45.79,4.066059654881246,0.05762634291050908,42.11073497444158,0.21838829438742083,1239.8558637257042,45.94889713911334,39605.0
sarathi,long input short output,mistral_7b,10,9.0,45.62,4.090319863508921,0.057798735332460355,41.99717426333809,0.21920210434020168,1244.476106970627,46.120122753178435,39605.0
sarathi,long input short output,mistral_7b,10,10.0,45.85,4.063735595624894,0.05835455349019652,42.430953197623595,0.21810250817884405,1238.2333696837513,45.88876772082879,39605.0
sarathi,long input short output,mixtral_7b_8expert,1,1.0,13.18,1.0563084471505135,0.045004339568434734,12.442610203521326,0.07587253414264036,208.49772382397572,19.271623672230653,39409.0
sarathi,long input short output,mixtral_7b_8expert,2,1.0,18.61,2.6468831199570557,0.046691472409223306,17.638468370970806,0.10746910263299302,511.6603976356798,30.574959699086513,39409.0
sarathi,long input short output,mixtral_7b_8expert,3,1.0,18.85,2.5918125721160323,0.04749191303841758,17.75225450687576,0.15915119363395225,727.3209549071618,41.11405835543766,39409.0
sarathi,long input short output,mixtral_7b_8expert,4,1.0,19.28,2.5974604413611813,0.048999606056622944,17.98942217978183,0.20746887966804978,946.5248962655601,44.398340248962654,39409.0
sarathi,long input short output,mixtral_7b_8expert,5,1.0,19.97,3.4929530384484675,0.05170355954277421,18.67278280733153,0.25037556334501754,1359.2889334001002,52.028042063094645,39409.0
sarathi,long input short output,mixtral_7b_8expert,6,1.0,20.18,3.8199250456527807,0.05347464496131263,18.824665177613497,0.29732408325074333,1788.057482656095,56.88800792864222,39409.0
sarathi,long input short output,mixtral_7b_8expert,7,1.0,20.91,3.861268676817417,0.05388402817090093,19.454469590843654,0.3347680535628886,1929.3161166905786,58.05834528933524,39409.0
sarathi,long input short output,mixtral_7b_8expert,8,1.0,37.11,3.7956849600770513,0.05279095840364235,27.14337915743235,0.2155753166262463,1249.5284289948802,43.73484236054972,39409.0
sarathi,long input short output,mixtral_7b_8expert,9,1.0,36.91,3.7270401777699593,0.052928751981235075,26.394614058081057,0.24383635871037662,1341.8856678406937,43.99891628285018,39409.0
sarathi,long input short output,mixtral_7b_8expert,10,1.0,44.105000000000004,3.7451269412180412,0.05319516466328283,37.22861079270952,0.22673166307674864,2574.44734157125,95.40868382269583,39409.0
sarathi,long input short output,mixtral_7b_8expert,10,2.0,44.62,3.8083801468950695,0.05314590749414936,38.55654427238041,0.22411474675033619,1272.3666517256836,47.153742716270735,39409.0
sarathi,long input short output,mixtral_7b_8expert,10,3.0,43.87,3.7235201124218293,0.05331863408238113,39.100728829950086,0.22794620469569182,1294.1189879188512,47.95988146797356,39409.0
sarathi,long input short output,mixtral_7b_8expert,10,4.0,44.19,3.8249976775259706,0.05381479854125362,39.915234181412956,0.22629554197782306,1284.7476804706948,47.61258203213397,39409.0
sarathi,long input short output,mixtral_7b_8expert,10,5.0,44.32,3.883050423837267,0.05536955897750047,40.402263383741946,0.22563176895306858,1280.9792418772563,47.47292418772563,39409.0
sarathi,long input short output,mixtral_7b_8expert,10,6.0,44.14,3.7528607689659115,0.05301986065984234,40.45489345783134,0.22655188038060717,1286.202990484821,47.666515632079744,39409.0
sarathi,long input short output,mixtral_7b_8expert,10,7.0,43.64,3.688062691967935,0.05226978402194128,40.07823447593254,0.229147571035747,1300.9395050412465,48.212648945921174,39409.0
sarathi,long input short output,mixtral_7b_8expert,10,8.0,44.13,3.7618652826291505,0.05314667816763409,40.775509685929855,0.22660321776569226,1286.4944482211647,47.67731701790165,39409.0
sarathi,long input short output,mixtral_7b_8expert,10,9.0,44.31,3.814402844046708,0.05370286428454654,40.87435151214012,0.22568269013766643,1281.2683367185737,47.483638004965016,39409.0
sarathi,long input short output,mixtral_7b_8expert,10,10.0,44.23,3.8258197814691806,0.05408153629063491,40.95390296331606,0.22609088853719198,1283.5858014922,47.56952294822519,39409.0
sarathi,long input short output,qwen_7b,1,1.0,13.36,1.0950783309526742,0.044463875866403046,12.34467909275554,0.07485029940119761,205.68862275449104,19.01197604790419,39597.0
sarathi,long input short output,qwen_7b,2,1.0,19.53,2.861598262330517,0.04886869810168784,18.252295910159592,0.10240655401945724,487.5576036866359,29.134664618535584,39701.0
sarathi,long input short output,qwen_7b,3,1.0,20.04,2.815599460341036,0.05057603170779187,18.639979718695393,0.14970059880239522,684.1317365269462,38.672654690618764,39701.0
sarathi,long input short output,qwen_7b,4,1.0,20.23,2.8328838520450517,0.0522001075672048,18.657073174009565,0.1977261492832427,902.076124567474,42.31339594661394,39701.0
sarathi,long input short output,qwen_7b,5,1.0,21.6,3.9313083165790883,0.056943324278145586,20.050414466531947,0.23148148148148145,1256.7129629629628,48.10185185185185,39701.0
sarathi,long input short output,qwen_7b,6,1.0,22.06,4.319678428233601,0.05944234008314776,20.73211828735657,0.271985494106981,1635.6754306436992,52.03989120580236,39701.0
sarathi,long input short output,qwen_7b,7,1.0,22.01,4.227629544492811,0.058414827890228484,20.61309080508072,0.31803725579282144,1832.8941390277146,55.15674693321217,39701.0
sarathi,long input short output,qwen_7b,8,1.0,39.95,4.291645004914607,0.05938398507359103,29.833737584750626,0.2002503128911139,1160.700876095119,40.625782227784725,39701.0
sarathi,long input short output,qwen_7b,9,1.0,39.79,4.180098873469978,0.06002307352725353,28.92013501459732,0.22618748429253582,1244.759989947223,40.81427494345313,39701.0
sarathi,long input short output,qwen_7b,10,1.0,47.305,4.243685651873238,0.06059795537666834,40.27614946699469,0.2113941443822006,2400.2959518021353,88.95465595603002,39701.0
sarathi,long input short output,qwen_7b,10,2.0,47.42,4.212599015864543,0.06097486354391246,41.411972733004944,0.21088148460565162,1197.237452551666,44.3694643610291,39701.0
sarathi,long input short output,qwen_7b,10,3.0,46.67,4.210790329042356,0.06186769398466612,41.88115174132398,0.21427040925648166,1216.4773944718233,45.08249410756375,39701.0
sarathi,long input short output,qwen_7b,10,4.0,46.48,4.189272901089862,0.06019526665318363,42.266399307164825,0.21514629948364888,1221.45008605852,45.26678141135973,39701.0
sarathi,long input short output,qwen_7b,10,5.0,47.23,4.212853102362715,0.060558741993482754,43.26618425622582,0.21172983273343216,1202.0537793775143,44.547956807114126,39701.0
sarathi,long input short output,qwen_7b,10,6.0,46.6,4.181977118877694,0.06028536931062356,42.88881720927311,0.2145922746781116,1218.3047210300429,45.15021459227468,39701.0
sarathi,long input short output,qwen_7b,10,7.0,47.42,4.258197000646033,0.06108365854731976,43.77922987677156,0.21088148460565162,1197.237452551666,44.3694643610291,39701.0
sarathi,long input short output,qwen_7b,10,8.0,46.55,4.180327382148243,0.06042885784400051,43.107468067924486,0.21482277121374868,1219.6133190118153,45.19871106337272,39701.0
sarathi,long input short output,qwen_7b,10,9.0,46.63,4.18193464417709,0.06005505816752795,43.27771833895239,0.2144542140253056,1217.5209092858674,45.12116663092429,39701.0
sarathi,long input short output,qwen_7b,10,10.0,45.54,4.1283409935887905,0.06031057829377597,42.37894841216038,0.21958717610891523,1246.6622749231444,46.20114185331577,39701.0
sarathi,long input short output,yi_6b,1,1.0,13.49,1.082375641912222,0.045011016261384706,12.47115477360785,0.07412898443291327,203.70644922164567,18.82876204595997,39521.0
sarathi,long input short output,yi_6b,2,1.0,18.99,2.7593886964838026,0.0472059106587235,17.71063006737968,0.10531858873091102,501.4218009478673,29.963138493944182,39625.0
sarathi,long input short output,yi_6b,3,1.0,19.22,2.7010207042330876,0.048321328092248775,17.829473675857297,0.15608740894901146,713.3194588969824,40.322580645161295,39625.0
sarathi,long input short output,yi_6b,4,1.0,19.79,2.7462798890308475,0.04996312511359653,18.21607482493855,0.202122283981809,922.1323900960082,43.25416877210713,39625.0
sarathi,long input short output,yi_6b,5,1.0,21.17,3.829913191590458,0.055931781007965344,19.61768069122918,0.23618327822390173,1282.2390174775626,49.07888521492678,39625.0
sarathi,long input short output,yi_6b,6,1.0,21.77,4.079453617101535,0.0565747174893123,20.13151654915419,0.2756086357372531,1657.4644005512173,52.733118971061096,39625.0
sarathi,long input short output,yi_6b,7,1.0,22.57,4.210397045640275,0.058937881894029175,20.88919700635597,0.31014621178555607,1787.4169251218432,53.78821444395215,39625.0
sarathi,long input short output,yi_6b,8,1.0,38.71,4.0813552990905,0.05670817572941504,28.503726471005933,0.20666494445879618,1197.8816843192974,41.927150607078275,39625.0
sarathi,long input short output,yi_6b,9,1.0,39.29,4.082075030496344,0.05753911158150563,28.467577993404117,0.22906592008144566,1260.6006617459914,41.33367269025197,39625.0
sarathi,long input short output,yi_6b,10,1.0,46.760000000000005,4.067524163541384,0.05794542220994248,39.35862762061879,0.213857998289136,2428.2720273738237,89.99144568006842,39625.0
sarathi,long input short output,yi_6b,10,2.0,45.34,4.033564325957559,0.05764789293476494,39.20253963144496,0.22055580061755622,1252.161446846052,46.40494044993383,39625.0
sarathi,long input short output,yi_6b,10,3.0,46.73,4.1593889961717645,0.05859871659689815,41.56122983222594,0.21399529210357374,1214.9154718596192,45.02460945859191,39625.0
sarathi,long input short output,yi_6b,10,4.0,46.0,4.030228481721133,0.058232122208693254,41.43990268413908,0.21739130434782608,1234.195652173913,45.73913043478261,39625.0
sarathi,long input short output,yi_6b,10,5.0,46.75,4.104252097744029,0.059073719328376816,42.42541502095991,0.21390374331550802,1214.3957219251338,45.00534759358289,39625.0
sarathi,long input short output,yi_6b,10,6.0,46.58,4.168702585494612,0.058368206761694574,42.54596497309394,0.21468441391155002,1218.827823100043,45.16960068699013,39625.0
sarathi,long input short output,yi_6b,10,7.0,46.38,4.039597447472625,0.058404788987439435,42.49320420703152,0.21561017680034497,1224.0836567485985,45.36438119879258,39625.0
sarathi,long input short output,yi_6b,10,8.0,45.61,3.9525703951949254,0.05755548084029355,41.97020381207111,0.21925016443762332,1244.7489585617188,46.13023459767595,39625.0
sarathi,long input short output,yi_6b,10,9.0,45.97,4.075149298657198,0.057130822742586206,42.37352079371921,0.2175331738090059,1235.0010876658691,45.768979769414834,39625.0
sarathi,long input short output,yi_6b,10,10.0,46.09,4.06532535192091,0.05773173989495261,42.51511871729744,0.2169668040789759,1231.7856367975699,45.64981557821653,39625.0
vllm,long input short output,llama2_7b,1,1.0,12.28,0.2738436390645802,0.0434277936992909,11.261514149606228,0.08143322475570033,223.77850162866451,20.684039087947884,38371.0
vllm,long input short output,llama2_7b,2,1.0,16.16,0.5397709510871209,0.0472294114632916,14.745938408293295,0.12376237623762376,589.2326732673267,35.21039603960396,38765.0
vllm,long input short output,llama2_7b,3,1.0,16.6,0.5354524977738038,0.050012491952709515,15.318146746000274,0.18072289156626503,825.9036144578313,46.6867469879518,38765.0
vllm,long input short output,llama2_7b,4,1.0,16.23,0.6985162202734501,0.04827732776289145,14.826959217956754,0.24645717806531114,1124.3992606284658,52.74183610597659,39177.0
vllm,long input short output,llama2_7b,5,1.0,17.87,0.7640680467709898,0.05949502538850074,16.35537883983925,0.27979854504756574,1519.0263010632343,58.14213766088416,39295.0
vllm,long input short output,llama2_7b,6,1.0,17.97,0.7820147192105651,0.06414953435221818,16.613963039359078,0.333889816360601,2007.9577072899278,63.88425153032833,39617.0
vllm,long input short output,llama2_7b,7,1.0,18.55,0.7857633695239201,0.06818520911809806,17.08517956344876,0.3773584905660377,2174.7708894878706,65.44474393530997,39617.0
vllm,long input short output,llama2_7b,8,1.0,24.98,0.7839498974732123,0.07115999860146884,18.742539870087057,0.32025620496397117,1856.285028022418,64.97197758206565,39481.0
vllm,long input short output,llama2_7b,9,1.0,25.87,0.7862156446557492,0.07471294898345142,19.517183691076934,0.3478933127174333,1914.534209509084,62.77541553923463,39617.0
vllm,long input short output,llama2_7b,10,1.0,30.11,0.8414108175085857,0.09139724704436958,23.473813913867343,0.33211557622052473,3771.03952175357,139.75423447359682,39827.0
vllm,long input short output,llama2_7b,10,2.0,27.26,1.6553313214099035,0.07610075342187579,22.89743080332409,0.3668378576669112,2082.648569332355,77.18268525311812,40311.0
vllm,long input short output,llama2_7b,10,3.0,27.29,1.6153759292210452,0.07916049573768619,24.084525784512515,0.36643459142543056,2080.359105899597,77.0978380359106,40357.0
vllm,long input short output,llama2_7b,10,4.0,27.26,1.6607990411110223,0.08489417540845652,24.70403622303856,0.3668378576669112,2082.648569332355,77.18268525311812,40495.0
vllm,long input short output,llama2_7b,10,5.0,27.18,1.6657754338695667,0.083091374636618,24.860029426810794,0.36791758646063283,2088.7785136129505,77.40986019131715,40495.0
vllm,long input short output,llama2_7b,10,6.0,26.48,1.6559201993048192,0.08385908326216543,24.313831274374387,0.3776435045317221,2143.9954682779457,79.45619335347432,40495.0
vllm,long input short output,llama2_7b,10,7.0,27.08,1.6561459665419533,0.08414917747999422,25.163282616005745,0.36927621861152143,2096.4918759231905,77.69571639586411,40495.0
vllm,long input short output,llama2_7b,10,8.0,27.18,1.6619194049271755,0.08447302207331325,25.351738437684254,0.36791758646063283,2088.7785136129505,77.40986019131715,40495.0
vllm,long input short output,llama2_7b,10,9.0,27.35,1.6606547987670637,0.08355064626341721,25.59817639129469,0.3656307129798903,2075.795246800731,76.92870201096892,40495.0
vllm,long input short output,llama2_7b,10,10.0,27.2,1.658475130808074,0.08453377902760012,25.494149086752437,0.36764705882352944,2087.2426470588234,77.3529411764706,40495.0
vllm,long input short output,mistral_7b,1,1.0,12.35,0.2726145458873361,0.04373909125340138,11.33886686572805,0.08097165991902834,222.51012145748987,20.5668016194332,38253.0
vllm,long input short output,mistral_7b,2,1.0,16.11,0.553529504337348,0.04777986074908128,14.945115182502196,0.12414649286157667,591.0614525139665,35.31967721911856,38741.0
vllm,long input short output,mistral_7b,3,1.0,16.53,0.5466226069489494,0.04948053808094071,15.238531192205846,0.18148820326678763,829.4010889292196,46.88445251058681,38741.0
vllm,long input short output,mistral_7b,4,1.0,16.42,0.7131514062173665,0.04904947328447131,15.032331647351382,0.24360535931790497,1111.3885505481119,52.131546894031665,39157.0
vllm,long input short output,mistral_7b,5,1.0,17.26,0.7792901258915662,0.05592893437951759,15.766301644966006,0.2896871378910776,1572.7114716106603,60.196987253765926,39397.0
vllm,long input short output,mistral_7b,6,1.0,18.32,0.8028004461666569,0.06411419613451928,16.682567814539652,0.32751091703056767,1969.5960698689955,62.66375545851528,39639.0
vllm,long input short output,mistral_7b,7,1.0,18.71,0.8026899105403572,0.06707299635498949,16.94212845042348,0.37413148049171563,2156.1731694281134,64.88508818813469,39639.0
vllm,long input short output,mistral_7b,8,1.0,25.73,0.8011527960654348,0.07232139197005633,19.161433055624364,0.3109211037699184,1802.1764477263894,63.078118927322194,39639.0
vllm,long input short output,mistral_7b,9,1.0,25.28,0.8037375318352133,0.07317290276221114,18.773942729504775,0.3560126582278481,1959.2167721518986,64.24050632911393,39639.0
vllm,long input short output,mistral_7b,10,1.0,30.07,0.8537886408390477,0.0909903198950633,23.019250936130994,0.3325573661456601,3776.0558696375124,139.94013967409379,39911.0
vllm,long input short output,mistral_7b,10,2.0,27.72,1.6987005376955495,0.07912380460863155,23.08586191666545,0.36075036075036077,2048.088023088023,75.90187590187591,40555.0
vllm,long input short output,mistral_7b,10,3.0,26.49,1.7060762216104195,0.08056244481801209,23.019604461244306,0.37750094375235943,2143.18610796527,79.42619856549642,40825.0
vllm,long input short output,mistral_7b,10,4.0,27.53,1.7176321494160218,0.08371111013504556,24.595775052555833,0.3632401017072285,2062.2230294224482,76.42571739920086,40825.0
vllm,long input short output,mistral_7b,10,5.0,27.48,1.7051622946746647,0.0830183428629243,24.829344221937934,0.363901018922853,2065.975254730713,76.56477438136827,40825.0
vllm,long input short output,mistral_7b,10,6.0,27.31,1.6994145508855583,0.08209290445496054,24.917648718063717,0.36616623947272064,2078.835591358477,77.04137678506042,40825.0
vllm,long input short output,mistral_7b,10,7.0,27.53,1.705812723876443,0.08359130033791488,25.297602685412855,0.3632401017072285,2062.2230294224482,76.42571739920086,40825.0
vllm,long input short output,mistral_7b,10,8.0,27.14,1.7016008961130864,0.08098942168561428,25.01960322541417,0.36845983787767134,2091.8570375829036,77.52394988946205,40825.0
vllm,long input short output,mistral_7b,10,9.0,26.89,1.6527458936558106,0.07721854958293707,24.976695974229365,0.3718854592785422,2111.3053179620674,78.24470063220528,40589.0
vllm,long input short output,mistral_7b,10,10.0,27.17,1.6983666665502823,0.08260599792900997,25.280799666466187,0.368052999631947,2089.5472948104525,77.43835112256164,40825.0
vllm,long input short output,mixtral_7b_8expert,1,1.0,12.01,0.1097637410275638,0.04307040965585811,11.006800926523283,0.08326394671107411,228.80932556203163,21.149042464612823,38827.0
vllm,long input short output,mixtral_7b_8expert,2,1.0,15.43,0.09170427443459624,0.04607426204172692,14.270417502103372,0.12961762799740764,617.1095268956578,36.87621516526248,39027.0
vllm,long input short output,mixtral_7b_8expert,3,1.0,15.02,0.1059798445086926,0.04452424100381221,13.740123165003023,0.1997336884154461,912.7829560585885,51.59786950732357,39027.0
vllm,long input short output,mixtral_7b_8expert,4,1.0,15.45,0.09453221570001909,0.046069709266100066,14.031832711456808,0.25889967637540456,1181.1650485436894,55.40453074433657,39007.0
vllm,long input short output,mixtral_7b_8expert,5,1.0,15.95,0.11415239996276791,0.048371113100514306,14.395577263645826,0.31347962382445144,1701.8808777429467,65.141065830721,39167.0
vllm,long input short output,mixtral_7b_8expert,6,1.0,15.68,0.11675102525623515,0.04916481678801796,14.048256263777148,0.3826530612244898,2301.2117346938776,73.21428571428572,39167.0
vllm,long input short output,mixtral_7b_8expert,7,1.0,15.84,0.11993932905606919,0.04914333771634562,14.07844514113385,0.44191919191919193,2546.843434343434,76.64141414141415,39147.0
