Request Id,request_e2e_time,request_e2e_time_normalized,request_e2e_time_piecewise_normalized,request_execution_time,request_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_e2e_time_normalized,prefill_e2e_time_piecewise_normalized,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts,request_num_pauses,request_num_ignored,total_preemptions,num_pauses,num_restarts,prefill_preemptions,decode_preemptions,total_preemption_time_sec,total_preempted_time,execution_time,execution_time_with_preemptions,scheduling_delay,prefill_exec_with_preemption,decode_exec_with_preemption,ete_time,run_name,run_dir,scheduler,scheduler_family,request_type,sweep_type,model,model_full,num_requests,qps,tensor_parallel_degree,gpu_memory_utilization_target,max_model_len,ttft_exec_sec,ttft_user_sec,tpot_sec,tpot_including_first_output_sec,e2e_sec,scheduling_delay_sec,prefill_tokens,decode_tokens
0_3,214.8128894860856,0.0553784195633115,0.0920716066484381,202.46062599052675,0.0521940257773979,12.315560846589506,0.0367026489693671,214.77618683711623,0.0553689576790709,1.04454579600133,0.0001401886721247,0.0368379117726193,1.0078431470319629,0.0001352628032521,0.0551091373266523,0.126293092733249,11330,7451,3879,1.9208558906934776,0,3880,0,3879,3880,0,1,3878,12.341725036967546,12.315560846589506,202.46062599052675,214.77618683711623,0.0367026489693671,1.0078431470319629,213.7683436900843,214.8128894860856,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,2.0,2,0.85,20480,1.0078431470319629,1.04454579600133,0.05512334803767001,0.055109137326652305,214.8128894860856,0.0367026489693671,7451,3879
0_4,307.73845070251264,0.0513582194096316,0.4297023808096895,295.1198169309646,0.0492523058963559,12.240226458059624,0.3784073134884238,307.3600433890242,0.0512950673212657,0.8001731906551868,0.000157700668241,0.3784904364441129,0.4217658771667629,8.312295568915312e-05,0.0512246791575196,0.6667963364161551,11066,5074,5992,0.8467957276368492,0,5993,0,5992,5993,0,1,5991,12.28474442870356,12.240226458059624,295.1198169309646,307.3600433890242,0.3784073134884238,0.4217658771667629,306.93827751185745,307.73845070251264,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,2.0,2,0.85,20480,0.4217658771667629,0.8001731906551868,0.051233229429453755,0.051224679157519604,307.73845070251264,0.3784073134884238,5074,5992
0_5,138.5401055519469,0.0611116477953007,0.297357319991002,130.66135116433725,0.0576362378316441,7.642404458718374,0.2363499288912862,138.30375562305562,0.0610073910997157,0.996625100960955,0.0001177348022399,0.2364397428513653,0.7602751720696688,8.98139600791103e-05,0.0606720249011848,0.5645865045953542,10732,8465,2267,3.734009704455227,0,2268,0,2267,2268,0,1,2266,7.65131149138324,7.642404458718374,130.66135116433725,138.30375562305562,0.2363499288912862,0.7602751720696688,137.54348045098595,138.5401055519469,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,2.0,2,0.85,20480,0.7602751720696688,0.996625100960955,0.06069879984597792,0.060672024901184805,138.5401055519469,0.2363499288912862,8465,2267
0_6,152.3194692132529,0.0595463132186289,0.090685178579539,145.52085436997004,0.0568885279006919,6.767463800031692,0.0311510432511568,152.28831817000173,0.0595341353283822,0.7534445282071829,9.312131111199888e-05,0.031240314476587,0.7222934849560261,8.927122543023434e-05,0.0592517688369998,1.1136440497357398,10649,8091,2558,3.1630179827990617,0,2559,0,2558,2559,0,1,2557,6.777430886868388,6.767463800031692,145.52085436997004,152.28831817000173,0.0311510432511568,0.7222934849560261,151.5660246850457,152.3194692132529,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,2.0,2,0.85,20480,0.7222934849560261,0.7534445282071829,0.05927494121433152,0.05925176883699988,152.3194692132529,0.0311510432511568,8091,2558
0_7,126.56684675696306,0.0611434042304169,0.7696349403958156,121.5739187002182,0.0587313616909266,4.2840940887108445,0.7088339680340141,125.85801278892905,0.0608009723618014,1.747438456164673,0.0004786191334332,0.7091184392715191,1.0386044881306589,0.0002844712375049,0.0602992310631876,0.045476202154532,5721,3651,2070,1.763768115942029,0,2071,0,2070,2071,0,1,2069,4.292318417923525,4.2840940887108445,121.5739187002182,125.85801278892905,0.7088339680340141,1.0386044881306589,124.8194083007984,126.56684675696306,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,2.0,2,0.85,20480,1.0386044881306589,1.747438456164673,0.06032837520579913,0.06029923106318763,126.56684675696306,0.7088339680340141,3651,2070
0_8,149.30478166532703,0.0596741733274688,0.4943298629117865,144.3790928039234,0.0577054727433746,4.490859379060566,0.4348294823430478,148.86995218298398,0.0595003805687386,1.4734479093458503,0.0001784699502599,0.4349552839936054,1.0386184270028025,0.0001258016505575,0.0590852652901603,0.2740230797789991,10758,8256,2502,3.2997601918465227,0,2503,0,2502,2503,0,1,2501,4.500995036680251,4.490859379060566,144.3790928039234,148.86995218298398,0.4348294823430478,1.0386184270028025,147.83133375598118,149.30478166532703,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,2.0,2,0.85,20480,1.0386184270028025,1.4734479093458503,0.0591088899464139,0.059085265290160345,149.30478166532703,0.4348294823430478,8256,2502
0_9,144.11183999455534,0.0601217521879663,1.518674881747583,139.84360741334967,0.0583410961257195,2.8090707066003238,1.4591618746053427,142.65267811995,0.0595130071422402,2.3355248966254294,0.0002436137370006,1.45925328620668,0.8763630220200866,9.141160133723654e-05,0.0591473988727283,0.0151250886265188,11984,9587,2397,3.999582811848144,0,2398,0,2397,2398,0,1,2396,2.8201826286967844,2.8090707066003238,139.84360741334967,142.65267811995,1.4591618746053427,0.8763630220200866,141.7763150979299,144.11183999455534,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,2.0,2,0.85,20480,0.8763630220200866,2.3355248966254294,0.05917208476541315,0.05914739887272837,144.11183999455534,1.4591618746053427,9587,2397
0_0,164.35465130629018,0.0588452027591443,0.1456831736672527,150.7099306161981,0.0539598749073391,13.557851616758851,0.0868690733332187,164.26778223295696,0.058814100334034,0.5638599863741547,0.0001602785634946,0.08700465915273,0.476990913040936,0.0001355858195113,0.0586433194843952,,6311,3518,2793,1.2595775152166129,0,2794,0,2793,2794,0,1,2792,13.594922790536655,13.557851616758851,150.7099306161981,164.26778223295696,0.0868690733332187,0.476990913040936,163.79079131991602,164.35465130629018,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,3.0,2,0.85,20480,0.476990913040936,0.5638599863741547,0.05866432353865187,0.05864331948439528,164.35465130629018,0.0868690733332187,3518,2793
0_1,81.74053452070802,0.0625884644109556,0.1409893458934463,73.19446296151727,0.0560447649016211,8.467610600404441,0.0784609587863087,81.66207356192172,0.0625283871071376,0.5554366828873754,0.0002700226946462,0.0786928380882538,0.4769757241010666,0.000231879301945,0.0621631683291122,0.0084429464768618,3363,2057,1306,1.5750382848392035,0,1307,0,1306,1307,0,1,1305,8.478342160815373,8.467610600404441,73.19446296151727,81.66207356192172,0.0784609587863087,0.4769757241010666,81.18509783782065,81.74053452070802,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,3.0,2,0.85,20480,0.4769757241010666,0.5554366828873752,0.062210802940858734,0.06216316832911229,81.74053452070802,0.0784609587863087,2057,1306
0_2,153.00162056367844,0.060047731775384,0.5084766536753507,141.39476043567993,0.0554924491505808,11.158255144488066,0.4486049835104495,152.553015580168,0.059871670164901,1.2880626115947962,0.0005595406653322,0.4489696479883315,0.8394576280843467,0.0003646644778819,0.05954221269705,0.1072080212179571,4850,2302,2548,0.9034536891679747,0,2549,0,2548,2549,0,1,2547,11.176123954821378,11.158255144488066,141.39476043567993,152.553015580168,0.4486049835104495,0.8394576280843467,151.71355795208365,153.00162056367844,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,3.0,2,0.85,20480,0.8394576280843467,1.2880626115947962,0.059565590087194205,0.059542212697050095,153.00162056367844,0.4486049835104495,2302,2548
0_3,213.05935583240355,0.054926361390153,0.4192495046291629,200.3751232677605,0.0516563865088323,12.31981547526084,0.3644170893821865,212.6949387430213,0.0548324152469763,1.20389963244088,0.0001615755781023,0.364529756479631,0.8394825430586934,0.0001126670974444,0.0546159979891628,0.0841953952331096,11330,7451,3879,1.9208558906934776,0,3880,0,3879,3880,0,1,3878,12.34724956471473,12.31981547526084,200.3751232677605,212.6949387430213,0.3644170893821865,0.8394825430586934,211.85545619996265,213.05935583240355,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,3.0,2,0.85,20480,0.8394825430586934,1.20389963244088,0.05463008153686504,0.054615997989162834,213.05935583240355,0.3644170893821865,7451,3879
0_4,305.06568900938146,0.0509121643874134,0.8111767884907599,292.79240267467685,0.0488638856266149,11.512894809478894,0.7603915252257138,304.30529748415574,0.050785263265046,1.945605458226055,0.0003834460895203,0.7606251109436879,1.185213933000341,0.000233585717974,0.0505874638770286,0.4445308910217136,11066,5074,5992,0.8467957276368492,0,5993,0,5992,5993,0,1,5991,11.560353907290846,11.512894809478894,292.79240267467685,304.30529748415574,0.7603915252257138,1.185213933000341,303.1200835511554,305.06568900938146,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,3.0,2,0.85,20480,1.185213933000341,1.945605458226055,0.050595907786872875,0.05058746387702861,305.06568900938146,0.7603915252257138,5074,5992
0_5,137.82212255732156,0.060794937166882,0.4446426891738423,129.78833697666414,0.0572511411454186,7.649768434232101,0.3840171464253217,137.43810541089624,0.0606255427485206,1.5692485014442354,0.0001853808034783,0.3841571619427486,1.1852313550189135,0.0001400155174269,0.0601027234476741,0.376391002908349,10732,8465,2267,3.734009704455227,0,2268,0,2267,2268,0,1,2266,7.65967205283232,7.649768434232101,129.78833697666414,137.43810541089624,0.3840171464253217,1.1852313550189135,136.25287405587733,137.82212255732156,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,3.0,2,0.85,20480,1.1852313550189135,1.5692485014442352,0.06012924715616828,0.060102723447674165,137.82212255732156,0.3840171464253217,8465,2267
0_6,151.8435616097413,0.0593602664619786,0.8874259396727241,145.28517514187843,0.0567963937223918,5.7299969519954175,0.8283895158674568,151.01517209387384,0.0590364238052673,2.5804005437530577,0.0003189223265051,0.8286060541232825,1.752011027885601,0.0002165382558256,0.0583515094081267,0.7424293665681034,10649,8091,2558,3.1630179827990617,0,2559,0,2558,2559,0,1,2557,5.740780200110748,5.7299969519954175,145.28517514187843,151.01517209387384,0.8283895158674568,1.752011027885601,149.26316106598824,151.8435616097413,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,3.0,2,0.85,20480,1.752011027885601,2.5804005437530577,0.05837432970902943,0.05835150940812676,151.8435616097413,0.8283895158674568,8091,2558
0_7,126.01479070377536,0.0608767104849156,0.8585812753596195,120.94110293593258,0.0584256535922379,4.275597652187571,0.7980901156552136,125.21670058812016,0.0604911597044058,2.550116039812565,0.0006984705669166,0.7985699912849472,1.7520259241573513,0.0004798756297335,0.0596447703690641,0.0303174681030213,5721,3651,2070,1.763768115942029,0,2071,0,2070,2071,0,1,2069,4.284539207350463,4.275597652187571,120.94110293593258,125.21670058812016,0.7980901156552136,1.7520259241573513,123.4646746639628,126.01479070377536,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,3.0,2,0.85,20480,1.7520259241573513,2.550116039812565,0.05967359819427878,0.059644770369064154,126.01479070377536,0.7980901156552136,3651,2070
0_8,148.87992437253706,0.05950436625601,0.6746780137379961,143.7629235126078,0.0574592020434083,4.501581241376698,0.6154196185525507,148.2645047539845,0.0592583951854454,2.3674601926468317,0.0002867563217837,0.615631832769374,1.7520405740942806,0.0002122142168234,0.0585581391606275,0.1826820531859994,10758,8256,2502,3.2997601918465227,0,2503,0,2502,2503,0,1,2501,4.51235957024619,4.501581241376698,143.7629235126078,148.2645047539845,0.6154196185525507,1.7520405740942806,146.51246417989023,148.87992437253706,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,3.0,2,0.85,20480,1.7520405740942806,2.3674601926468313,0.0585815530507358,0.05855813916062759,148.87992437253706,0.6154196185525507,8256,2502
0_9,143.63337262999266,0.0599221412724208,2.417193219435165,138.47043875511736,0.0577682264310043,2.8046789607033134,2.3582549141719937,141.27511771582067,0.0589383052631709,3.248575779143721,0.0003388521726445,2.3583477816868545,0.8903208649717271,9.286751486092908e-05,0.058566873946954,0.0100833924952894,11984,9587,2397,3.999582811848144,0,2398,0,2397,2398,0,1,2396,2.816487510688603,2.8046789607033134,138.47043875511736,141.27511771582067,2.3582549141719937,0.8903208649717271,140.38479685084894,143.63337262999266,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,3.0,2,0.85,20480,0.8903208649717271,3.248575779143721,0.05859131755043779,0.05856687394695408,143.63337262999266,2.3582549141719937,9587,2397
0_0,163.0321306490805,0.058371690171529,0.2355764475841985,150.45014176680706,0.0538668606397447,12.404720656108111,0.1772682261653244,162.85486242291518,0.058308221418874,1.4943325482308865,0.0004247676373595,0.1776426048810906,1.317064322065562,0.0003743787157662,0.0578366624063192,,6311,3518,2793,1.2595775152166129,0,2794,0,2793,2794,0,1,2792,12.439294133568184,12.404720656108111,150.45014176680706,162.85486242291518,0.1772682261653244,1.317064322065562,161.5377981008496,163.0321306490805,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,4.0,2,0.85,20480,1.317064322065562,1.4943325482308865,0.057857377543284245,0.05783666240631923,163.0321306490805,0.1772682261653244,3518,2793
0_1,81.04564991849475,0.0620563935057387,0.2328850347004976,73.48039491381496,0.0562637020779593,7.394295460311696,0.1709595443680882,80.87469037412666,0.0619254903324093,1.4880366583820432,0.0007234013895877,0.1715998346520036,1.317077114013955,0.0006402902839153,0.060917008621832,0.0063322097994387,3363,2057,1306,1.5750382848392035,0,1307,0,1306,1307,0,1,1305,7.404136247001588,7.394295460311696,73.48039491381496,80.87469037412666,0.1709595443680882,1.317077114013955,79.5576132601127,81.04564991849475,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,4.0,2,0.85,20480,1.317077114013955,1.4880366583820432,0.06096368832192544,0.06091700862183209,81.04564991849475,0.1709595443680882,2057,1306
0_2,151.769649280468,0.059564226562193,0.1500932295847643,140.84735956066288,0.0552776136423323,10.83172517339699,0.0905645464081317,151.67908473405987,0.0595286831766326,1.4076576584484428,0.0006114933355553,0.0911366980641005,1.317093112040311,0.0005721516559688,0.0590117706522839,0.0804060159716755,4850,2302,2548,0.9034536891679747,0,2549,0,2548,2549,0,1,2547,10.84843955654651,10.83172517339699,140.84735956066288,151.67908473405987,0.0905645464081317,1.317093112040311,150.36199162201956,151.769649280468,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,4.0,2,0.85,20480,1.317093112040311,1.4076576584484428,0.05903493978092641,0.05901177065228397,151.769649280468,0.0905645464081317,2302,2548
0_3,211.6427008858882,0.0545611500092519,0.0819800765902816,199.7104178126901,0.0514850265049471,11.90485707623884,0.0274259969592094,211.61527488892895,0.0545540796310721,1.344535294920206,0.0001804503147121,0.0276027664261214,1.3171092979609966,0.0001767694669119,0.0542145309592596,0.0631465464830398,11330,7451,3879,1.9208558906934776,0,3880,0,3879,3880,0,1,3878,11.929650756064802,11.90485707623884,199.7104178126901,211.61527488892895,0.0274259969592094,1.3171092979609966,210.298165590968,211.6427008858882,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,4.0,2,0.85,20480,1.3171092979609966,1.344535294920206,0.054228510982714806,0.054214530959259606,211.6427008858882,0.0274259969592094,7451,3879
0_4,302.24642055667937,0.0504416589714084,1.0625868634004811,290.09315289300866,0.0484134100288732,11.1409535149578,1.0123141487129033,301.23410640796646,0.0502727146875778,2.197925867745653,0.0004331741954563,1.0125478128278091,1.1856117190327495,0.0002336641149059,0.0500748489133734,0.3333981682080775,11066,5074,5992,0.8467957276368492,0,5993,0,5992,5993,0,1,5991,11.1859509232454,11.1409535149578,290.09315289300866,301.23410640796646,1.0123141487129033,1.1856117190327495,300.0484946889337,302.24642055667937,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,4.0,2,0.85,20480,1.1856117190327495,2.197925867745653,0.050083207259044187,0.05007484891337345,302.24642055667937,1.0123141487129033,5074,5992
0_5,136.64752970659174,0.0602768106336972,0.7899930337866062,128.50691403262317,0.0566858906187133,7.41057742247358,0.7300382514949888,135.91749145509675,0.0599547822916174,1.915666425600648,0.0002263043621501,0.7301783138900396,1.1856281741056591,0.0001400623950508,0.0594317879492682,0.2822932521812618,10732,8465,2267,3.734009704455227,0,2268,0,2267,2268,0,1,2266,7.420007321750745,7.41057742247358,128.50691403262317,135.91749145509675,0.7300382514949888,1.1856281741056591,134.7318632809911,136.64752970659174,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,4.0,2,0.85,20480,1.1856281741056591,1.915666425600648,0.05945801556972246,0.05943178794926823,136.64752970659174,0.7300382514949888,8465,2267
0_6,151.0343633214943,0.0590439262398335,1.4186565409258096,144.16698552691378,0.0563592593928513,5.507233458105475,1.3601443364750594,149.67421898501925,0.0585122044507502,3.114095820579678,0.0003848839229489,1.360361114559858,1.7539514841046184,0.0002167780847984,0.0578265314702559,0.5568220249842852,10649,8091,2558,3.1630179827990617,0,2559,0,2558,2559,0,1,2557,5.51742963003926,5.507233458105475,144.16698552691378,149.67421898501925,1.3601443364750594,1.7539514841046184,147.92026750091463,151.0343633214943,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,4.0,2,0.85,20480,1.7539514841046184,3.114095820579678,0.057849146461053824,0.05782653147025592,151.0343633214943,1.3601443364750594,8091,2558
0_7,125.07895065937193,0.0604246138451072,1.3972247150049495,119.63803405268118,0.0577961517162711,4.103470396250486,1.3374462104402485,123.74150444893166,0.0597785045647012,3.091390442335978,0.0008467243063094,1.3379266114897952,1.75394423189573,0.0004804010495468,0.0589311885106453,0.0227381011936813,5721,3651,2070,1.763768115942029,0,2071,0,2070,2071,0,1,2069,4.1118811666965485,4.103470396250486,119.63803405268118,123.74150444893166,1.3374462104402485,1.75394423189573,121.98756021703592,125.07895065937193,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,4.0,2,0.85,20480,1.75394423189573,3.091390442335978,0.05895967144370996,0.05893118851064537,125.07895065937193,1.3374462104402485,3651,2070
0_8,148.1277117736172,0.0592037217320612,1.259175715674043,142.60239769564942,0.0569953627880293,4.324862287146971,1.2004517908208072,146.9272599827964,0.0587239248532359,2.954403942683712,0.000357849314763,1.2006642365756357,1.7539521518629044,0.0002124457548283,0.0580229048085265,0.1370115396566689,10758,8256,2502,3.2997601918465227,0,2503,0,2502,2503,0,1,2501,4.335011239629239,4.324862287146971,142.60239769564942,146.9272599827964,1.2004517908208072,1.7539521518629044,145.17330783093348,148.1277117736172,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,4.0,2,0.85,20480,1.7539521518629044,2.9544039426837116,0.058046104690497195,0.05802290480852657,148.1277117736172,1.2004517908208072,8256,2502
0_9,142.80148483323865,0.059575087539941,3.0061096994917915,137.20304679009132,0.0572394855194373,2.650673658819869,2.9477643843274564,139.8537204489112,0.058345315164335,3.841922889230773,0.0004007429737384,2.9478576521385444,0.8941585049033165,9.326781108827751e-05,0.0579722828302077,0.0075625444296747,11984,9587,2397,3.999582811848144,0,2398,0,2397,2398,0,1,2396,2.661766827106476,2.650673658819869,137.20304679009132,139.8537204489112,2.9477643843274564,0.8941585049033165,138.95956194400787,142.80148483323865,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,4.0,2,0.85,20480,0.8941585049033165,3.841922889230773,0.05799647827379294,0.05797228283020771,142.80148483323865,2.9477643843274564,9587,2397
0_0,165.78938874648884,0.0593588932139236,0.2477736988363636,153.14309872011654,0.0548310414321935,12.457807736936957,0.1884822894353419,165.6009064570535,0.0592914094010216,1.4933761744759977,0.0004244957858089,0.1888532086749783,1.3048938850406555,0.0003709192396363,0.0588242078668144,,6311,3518,2793,1.2595775152166129,0,2794,0,2793,2794,0,1,2792,12.489937179721892,12.457807736936957,153.14309872011654,165.6009064570535,0.1884822894353419,1.3048938850406555,164.29601257201284,165.78938874648884,custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_5_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_long_output_fixed_num_requests_num_requests_10_qps_5_llama2_7b,vllm,vllm,long_input_long_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,5.0,2,0.85,20480,1.3048938850406555,1.4933761744759975,0.05884527670917365,0.05882420786681448,165.78938874648884,0.1884822894353419,3518,2793
