scheduler,model,Request Id,request_num_prefill_tokens,request_num_decode_tokens,request_scheduling_delay,request_execution_time,request_e2e_time,ttft,tpot,prefill_exec_with_preemption,decode_exec_with_preemption
sarathi,mistral,0_4,27,234,0.0226908281911164,6.182491668965668,6.364677657140419,0.1239537831861525,0.0266697601451037,0.1012629549950361,6.240723873954266
sarathi,mistral,0_5,215,82,0.0226949080824852,2.406274582957849,2.5005923830904067,0.2041771460790187,0.0280050638659925,0.1814822379965335,2.296415237011388
sarathi,mistral,0_6,11,41,0.1244081130716949,1.25334245339036,1.4141325620003045,0.2041879601310938,0.0295108439480295,0.0797798470593988,1.2099446018692106
sarathi,mistral,0_7,26,30,0.1244129200931638,0.9718864217866212,1.1225887690670788,0.2041972500737756,0.0306130506331101,0.0797843299806118,0.9183915189933032
sarathi,mistral,0_8,40,83,0.1244163680821657,2.3351141328457743,2.527185864979401,0.2042069900780916,0.0279876972879675,0.0797906219959259,2.3229788749013096
sarathi,mistral,0_9,169,20,0.1244197750929743,0.6832873139064759,0.8240836830809712,0.2042163361329585,0.0309933673474006,0.0797965610399842,0.6198673469480127
sarathi,mixtral,0_0,11,57,0.0221404959447681,1.1364299778360871,1.2202225900255144,0.0719950129278004,0.0201443434578546,0.0498545169830322,1.148227577097714
sarathi,mixtral,0_1,320,64,0.0221528890542686,1.2689624219201503,1.3558209009934217,0.0720075629651546,0.0200595834066916,0.049854673910886,1.283813338028267
sarathi,mixtral,0_10,22,183,0.0725591809023171,3.3231618895661086,3.512452726950869,0.1042565200477838,0.0186240229885414,0.0316973391454666,3.408196206903085
sarathi,mixtral,0_11,11,517,0.0725626519415527,9.096280769677833,9.443562963977456,0.1042675978969782,0.0180644010949332,0.0317049459554255,9.339295366080478
sarathi,mixtral,0_12,14,505,0.0725658999290317,8.901546936482191,9.221002531936392,0.1042761490680277,0.0180529235304324,0.031710249138996,9.116726382868364
sarathi,mixtral,0_13,4,474,0.0725692010018974,8.390053433831781,8.68292863597162,0.1042846839409321,0.01809840496209,0.0317154829390347,8.578643952030689
sarathi,mixtral,0_14,8,442,0.0725723900832235,7.8630803322885185,8.127836610889062,0.1042929149698466,0.0181528137916724,0.031720524886623,8.023543695919216
sarathi,mixtral,0_15,92,2,0.0725756809115409,0.0965024100150913,0.1708979560062289,0.128477161983028,0.0212103970116004,0.055901481071487,0.0424207940232008
sarathi,mixtral,0_16,86,93,0.104825590038672,1.7782470495440066,1.9377551760990173,0.1284862631000578,0.019454504440849,0.0236606730613857,1.8092689129989596
sarathi,mixtral,0_17,5,279,0.1048297330271452,5.010362766915932,5.237524593016133,0.1284953870344907,0.018311932637927,0.0236656540073454,5.109029205981642
sarathi,mixtral,0_18,31,371,0.1048331470228731,6.655300677753985,6.904580531874672,0.1285037940833717,0.018264357783804,0.0236706470604985,6.7760767377913
sarathi,mixtral,0_2,82,445,0.022156961960718,7.845432269852608,8.16517522209324,0.0720181229989975,0.018186869885605,0.0498611610382795,8.093157099094242
sarathi,mixtral,0_3,30,51,0.0221605030819773,1.0310658735688776,1.10167839191854,0.0720276040956378,0.0201892311337823,0.0498671010136604,1.0296507878229022
sarathi,mixtral,0_4,27,234,0.0221642958931624,4.220611261902377,4.400992735987529,0.0720364870503544,0.018499813029646,0.0498721911571919,4.328956248937175
sarathi,mixtral,0_5,215,82,0.0221676239743828,1.6281824989710003,1.7203558860346675,0.1042106610257178,0.0197090881098652,0.0820430370513349,1.6161452250089496
sarathi,mixtral,0_6,11,41,0.0725440310779959,0.8173494995571673,0.925867924001068,0.1042210159357637,0.0200401684893976,0.0316769848577678,0.8216469080653042
sarathi,mixtral,0_7,26,30,0.0725483680143952,0.6021867417730391,0.7004130170680583,0.1042305340524762,0.0198727494338527,0.031682166038081,0.596182483015582
sarathi,mixtral,0_8,40,83,0.0725519359111785,1.601000749040395,1.7394836300518364,0.1042396870907396,0.0197017342525433,0.031687751179561,1.6352439429610968
sarathi,mixtral,0_9,169,20,0.0725554330274462,0.4076894007157534,0.4962319419719279,0.104248153977096,0.0195991893997415,0.0316927209496498,0.3919837879948318
vllm,llama,0_0,11,57,0.0217581880278885,1.7262701895087955,1.8088198688346893,0.2084154000040143,0.0280772713829942,0.1866572119761258,1.6004044688306749
vllm,llama,0_1,320,64,0.0217690579593181,1.908403400331736,1.9936753048095848,0.2084290608763694,0.0278944725614564,0.1866600029170513,1.7852462439332155
vllm,llama,0_10,22,183,0.0218031120020896,4.924070272827521,5.057875986909494,0.2085149148479104,0.0264992408309376,0.1867118028458207,4.849361072061583
vllm,llama,0_11,11,517,0.0218063700012862,13.301782114198431,13.56773740798235,0.2085235109552741,0.0258398721412515,0.1867171409539878,13.359213897027075
vllm,llama,0_12,14,505,0.0218775838147848,13.0186066289898,13.261217716848478,0.208531844895333,0.0258469027167389,0.1866542610805481,13.052685871953145
vllm,llama,0_13,4,474,0.0218811719678342,12.285447293659672,12.504692416870968,0.2085410528816282,0.025941247603353,0.186659880913794,12.296151363989338
vllm,llama,0_14,8,442,0.0218845068011432,11.50219629216008,11.69679882680066,0.2085491570178419,0.0259915150900063,0.1866646502166986,11.488249669782816
vllm,llama,0_15,92,2,0.0218877128791064,0.2540300281252712,0.2772220328915864,0.2085577119141817,0.0343321604887023,0.1866699990350753,0.0686643209774047
vllm,llama,0_16,86,93,0.0218914279248565,2.669061971595511,2.7439980700146407,0.2085658418945968,0.027262712130323,0.1866744139697402,2.535432228120044
vllm,llama,0_17,5,279,0.021894923876971,7.382071002852172,7.518626685952768,0.2085738428868353,0.0262009062475481,0.1866789190098643,7.310052843065932
vllm,llama,0_18,31,371,0.0218981399666517,9.72553254244849,9.879281336907296,0.2085830089636147,0.0260665723125166,0.1866848689969629,9.670698327943684
