scheduler,model,Request Id,request_num_prefill_tokens,request_num_decode_tokens,request_scheduling_delay,request_execution_time,request_e2e_time,ttft,tpot,prefill_exec_with_preemption,decode_exec_with_preemption
vllm,mistral,0_17,8,442,0.0161701880861073,13.186299021588638,13.69042514101602,0.0411313700024038,0.0308807551380398,0.0249611819162964,13.649293771013618
vllm,mistral,0_18,996,1749,0.0312337919604033,49.82561952248216,50.86044724588282,0.1638011999893933,0.0289860754979379,0.13256740802899,50.69664604589343
vllm,mistral,0_2,31,2770,0.0198710516560822,75.61880193534307,80.58933590282686,0.0468039507977664,0.0290767263364725,0.0269328991416841,80.5425319520291
vllm,mistral,0_3,730,2887,0.0252580509986728,78.95974911306985,83.62605425994843,0.1263459729962051,0.0289226561437312,0.1010879219975322,83.49970828695223
vllm,mistral,0_4,1938,1541,0.0161103275604546,44.06226419401355,47.83874347852543,0.2753370455466211,0.0308652864587792,0.2592267179861665,47.56340643297881
vllm,mistral,0_5,2523,1558,0.0105180330574512,44.71626291703433,48.056488692061976,0.3457689029164612,0.0306230550636364,0.33525086985901,47.71071978914552
vllm,mistral,0_6,11,41,0.0215001313481479,1.223393281456083,3.020363391377032,0.0460690592881292,0.0725437641972903,0.0245689279399812,2.9742943320889026
vllm,mistral,0_7,26,30,0.0007190380711108,0.8937503225170076,2.613084031036124,0.0268964141141623,0.0862062538973987,0.0261773760430514,2.5861876169219613
vllm,mistral,0_8,3141,186,0.0268178062979131,6.387091970071197,7.676010187249631,0.8609667622949928,0.0366400184137346,0.8341489559970796,6.815043424954638
vllm,mistral,0_9,3023,213,0.0117094027809798,7.217949852813035,8.526533473748714,0.8458728166297078,0.036059439704784,0.8341634138487279,7.680660657119006
vllm,mixtral,0_0,320,64,8.670915849506855e-05,1.1548488195985556,1.270523292245343,0.0638578962534666,0.018854146812373,0.0637711870949715,1.2066653959918767
vllm,mixtral,0_1,30,51,0.0513785686343908,0.8920982046984136,1.0317175816744566,0.0700177766848355,0.0188568589213651,0.0186392080504447,0.961699804989621
vllm,mixtral,0_10,40,83,0.0063945278525352,1.4795131792780012,1.6889491006731987,0.0231984767597168,0.0200692846254636,0.0168039489071816,1.6657506239134818
vllm,mixtral,0_11,22,183,0.0131393966730684,3.272280966630205,3.5748434546403587,0.0331984846852719,0.0193532512019403,0.0200590880122035,3.5416449699550867
vllm,mixtral,0_12,14,505,0.0198697410523891,9.93735557491891,10.465495622949677,0.0362206308636814,0.0206520296872989,0.0163508898112922,10.429274992085992
vllm,mixtral,0_13,259,3333,0.0164398734923452,59.39871424250305,60.89554413035512,0.0333653974812477,0.0182604796678289,0.0169255239889025,60.86217873287387
vllm,mixtral,0_14,2221,1310,0.0133608537726104,25.126197459409013,25.919963656691834,0.0524104097858071,0.0197462238526,0.0390495560131967,25.867553246906027
vllm,mixtral,0_15,3009,606,0.002186871599406,12.006083654006945,12.404183564474806,0.0580439956393092,0.0203731676053391,0.0558571240399032,12.346139568835495
vllm,mixtral,0_16,4,474,0.0068976371549069,9.509239035658538,9.807017436251044,0.0232064232695847,0.0206409515041802,0.0163087861146777,9.78381101298146
vllm,mixtral,0_17,8,442,0.0013641249388456,8.942719117971137,9.18511947290972,0.0178089379332959,0.0207405215723448,0.0164448129944503,9.167310534976425
vllm,mixtral,0_18,996,1749,0.0180784799158573,32.849981610663235,33.54248990584165,0.0369253228418529,0.0191569837524298,0.0188468429259955,33.5055645829998
vllm,mixtral,0_2,31,2770,0.0021996996365487,49.50023481505923,51.80116404872388,0.0187209777068346,0.0186940227693202,0.0165212780702859,51.78244307101704
vllm,mixtral,0_3,730,2887,0.0131236920133233,51.720101128099486,53.8280332100112,0.0356609779410064,0.0186326194084067,0.0225372859276831,53.79237223207019
vllm,mixtral,0_4,1938,1541,0.0071584016550332,28.93043544027023,30.38617868255824,0.0428677315358072,0.0196906625249983,0.035709329880774,30.34331095102243
vllm,mixtral,0_5,2523,1558,0.0149864500854164,29.3292759093456,30.681513885967437,0.0597078690771013,0.0196545609864507,0.0447214189916849,30.62180601689033
vllm,mixtral,0_6,11,41,0.0020786293316632,0.7278126580640674,0.9315436801407486,0.0185888572596013,0.0222671908019792,0.0165102279279381,0.9129548228811472
vllm,mixtral,0_7,26,30,0.0078719020821154,0.5371619912330061,0.687343642115593,0.0242683039978146,0.0221025112705926,0.0163964019156992,0.6630753381177783
vllm,mixtral,0_8,3141,186,0.0118882274255156,3.3428303757682443,3.750431106425822,0.0709273912943899,0.019782278038341,0.0590391638688743,3.679503715131432
vllm,mixtral,0_9,3023,213,0.0559766457881778,3.82654302730225,4.235002748668194,0.1116635017096996,0.0193584002204624,0.0556868559215217,4.123339246958494
