scheduler,model,Request Id,request_num_prefill_tokens,request_num_decode_tokens,request_scheduling_delay,request_execution_time,request_e2e_time,ttft,tpot,prefill_exec_with_preemption,decode_exec_with_preemption
vllm,llama,0_9,3023,213,0.0313068540999665,10.355240773176774,11.054037044057624,1.7794177120085806,0.0435428137654884,1.748110857908614,9.274619332049042
vllm,mistral,0_0,320,64,0.0327778019709512,3.9315092206234112,4.572691882960498,1.874405429000035,0.0421607258431322,1.841627627029084,2.6982864539604634
vllm,mistral,0_1,30,51,0.0327895859954878,3.5327723841182888,4.156355551909655,1.8744234489277003,0.0447437667251363,1.8416338629322129,2.281932102981955
vllm,mistral,0_10,40,83,0.0328220489900559,4.547359362011775,5.182695948984474,1.8745361790061,0.0398573466262454,1.841714130016044,3.3081597699783742
vllm,mistral,0_11,22,183,0.0328252699691802,7.551192113431171,8.271136995987035,1.8745477609336376,0.0349540395358109,1.8417224909644572,6.396589235053398
vllm,mistral,0_12,14,505,0.0328285379800945,17.03399160061963,17.979231862002052,1.8745598680106923,0.0318904395920621,1.8417313300305975,16.10467199399136
vllm,mistral,0_13,259,3333,0.0328322029672563,92.9915845085634,94.90129373094533,1.8745717880083248,0.0279108076636474,1.8417395850410685,93.026721942937
vllm,mistral,0_14,2221,1310,0.0328358239494264,40.13229904009495,41.400223589967936,1.8745839229086412,0.0301722440206559,1.841748098959215,39.525639667059295
vllm,mistral,0_15,3009,606,1.875181425944902,18.67080197285395,20.910847610910423,2.4055081489495933,0.0305368637986152,0.5303267230046913,18.50533946196083
vllm,mistral,0_16,4,474,1.875190490973182,14.936574119259603,17.091695242910646,2.40552096394822,0.0309834900400051,0.530330472975038,14.686174278962426
vllm,mistral,0_17,8,442,1.87519589799922,14.04005284269806,16.16070399794262,2.405530849006027,0.0311203012419379,0.5303349510068074,13.755173148936592
vllm,mistral,0_18,996,1749,1.8752010778989645,51.02593116858043,53.62378985190298,2.405540633946657,0.0292843048701865,0.5303395560476929,51.21824921795633
vllm,mistral,0_2,31,2770,0.0327937689144164,78.12184342904948,80.53915638499893,1.874437179998495,0.028398815597473,1.8416434110840785,78.66471920500044
vllm,mistral,0_3,730,2887,0.0327973609091714,81.36320617515594,83.58629773394205,1.8744503459893167,0.0283033763034127,1.8416529850801453,81.71184738795273
vllm,mistral,0_4,1938,1541,0.0328007019124925,46.376303643453866,48.03890661499463,1.8744628810090944,0.0299574586203669,1.841662179096602,46.164443733985536
vllm,mistral,0_5,2523,1558,0.0328042659675702,46.93061235756613,48.519690333982,1.874475257936865,0.0299391624364859,1.8416709919692948,46.64521507604513
vllm,mistral,0_6,11,41,0.0328083619242534,3.203788850340061,3.8079333719797432,1.8744876339333127,0.0471572131230836,1.84167927200906,1.93344573804643
vllm,mistral,0_7,26,30,0.032811976969242,2.8342880804557358,3.426654225913808,1.874499719007872,0.0517384835635311,1.84168774203863,1.5521545069059357
vllm,mistral,0_8,3141,186,0.0328153559239581,7.623878349200822,8.36913173389621,1.8745120839448648,0.0349173099459749,1.8416967280209064,6.494619649951346
vllm,mistral,0_9,3023,213,0.0328188479179516,8.456616812036373,9.215889007900842,1.874524455983192,0.0344665002437448,1.84170560806524,7.34136455191765
vllm,mixtral,0_0,320,64,0.0318298089550808,1.438919204287231,1.6197817999636754,0.2984408559277653,0.020645952250561,0.2666110469726845,1.32134094403591
vllm,mixtral,0_1,30,51,0.0318414859939366,1.20503275108058,1.3679641699418426,0.2984537939773872,0.0209707916855775,0.2666123079834506,1.0695103759644553
vllm,mixtral,0_10,40,83,0.0318759069778025,1.8030730147147551,1.9746327339671552,0.2985356498975307,0.0201939407719231,0.2666597429197281,1.6760970840696243
vllm,mixtral,0_11,22,183,0.031879135989584,3.6027710245689377,3.8414315179688856,0.2985436429735273,0.0193600430327615,0.2666645069839433,3.5428878749953583
vllm,mixtral,0_12,14,505,0.0318823119159787,9.29206645465456,9.725310814916156,0.2985523469978943,0.0186668484513232,0.2666700350819155,9.426758467918262
vllm,mixtral,0_13,259,3333,0.0318876300007104,58.03983714873903,59.29439210391138,0.2985605109715834,0.0177005195298349,0.2666728809708729,58.995831592939794
vllm,mixtral,0_14,2221,1310,0.0318914819508791,23.453235038323328,24.14357578591444,0.2985690069617703,0.0182022952511089,0.2666775250108912,23.845006778952666
vllm,mixtral,0_15,3009,606,0.299042455968447,10.934651576098986,11.547188275959344,0.3697022279957309,0.0184446964487848,0.0706597720272839,11.177486047963612
vllm,mixtral,0_16,4,474,0.2990492669632658,8.62399483518675,9.160803366918117,0.3697123829042539,0.018546605451506,0.070663115940988,8.791090984013863
vllm,mixtral,0_17,8,442,0.2990531289251521,8.067932555568404,8.575800205930136,0.3697217809967696,0.0185657882917044,0.0706686520716175,8.206078424933366
